"_index","agent.id","agent.ip","agent.name","data.app_proto","data.dest_ip","data.dest_port","data.event_type","data.flow.age","data.flow.alerted","data.flow.bytes_toclient","data.flow.bytes_toserver","data.flow.end","data.flow.pkts_toclient","data.flow.pkts_toserver","data.flow.reason","data.flow.start","data.flow.state","data.flow.wrong_thread","data.flow_id","data.http.hostname","data.http.http_method","data.http.http_user_agent","data.http.length","data.http.protocol","data.http.status","data.http.url","data.in_iface","data.proto","data.src_ip","data.src_port","data.ssh.server.proto_version","data.ssh.server.software_version","data.tcp.ack","data.tcp.cwr","data.tcp.ecn","data.tcp.fin","data.tcp.psh","data.tcp.rst","data.tcp.state","data.tcp.syn","data.tcp.tcp_flags","data.tcp.tcp_flags_tc","data.tcp.tcp_flags_ts","data.timestamp","data.tx_id","decoder.name",id,"input.type",location,"manager.name","rule.description","rule.firedtimes","rule.groups","rule.id","rule.level","rule.mail",timestamp
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",5000,flow,0,false,0,148,"2022-11-21T10:11:23.854045+0000",0,2,timeout,"2022-11-21T10:11:23.854045+0000",new,true,"277898590881821.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",59080,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:18.556","-",json,"1669025600.322033773",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,250","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:20.062"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.9.133",8172,flow,0,false,0,148,"2022-11-21T10:11:39.620392+0000",0,2,timeout,"2022-11-21T10:11:39.620392+0000",new,true,"1884723166803816.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",41450,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:18.006","-",json,"1669025598.322031223",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,248","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:18.994"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.9.133",9200,flow,0,false,0,148,"2022-11-21T10:11:41.122806+0000",0,2,timeout,"2022-11-21T10:11:41.122806+0000",new,true,"1603072096591798.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",37070,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:17.333","-",json,"1669025598.322028611",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,246","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:18.991"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",8000,flow,0,false,0,148,"2022-11-21T10:11:00.025340+0000",0,2,timeout,"2022-11-21T10:11:00.025340+0000",new,true,"1683471734170364.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",47016,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:15.202","-",json,"1669025596.322007051",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,241","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:16.062"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",6379,flow,0,false,0,148,"2022-11-21T10:10:59.023812+0000",0,2,timeout,"2022-11-21T10:10:59.023812+0000",new,true,"1602715611520260.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",59290,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:14.248","-",json,"1669025595.322001963",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,237","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:15.342"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",7474,flow,0,false,0,148,"2022-11-21T10:10:59.524948+0000",0,2,timeout,"2022-11-21T10:10:59.524948+0000",new,true,"2024036870849172.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",33596,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:12.235","-",json,"1669025593.321958828",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,233","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:13.341"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",80,flow,0,false,0,148,"2022-11-21T10:10:54.013170+0000",0,2,timeout,"2022-11-21T10:10:54.013170+0000",new,true,"976636080960370.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",58130,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:10.505","-",json,"1669025592.321938497",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,229","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:12.056"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.9.133",8080,flow,0,false,0,148,"2022-11-21T10:11:38.618562+0000",0,2,timeout,"2022-11-21T10:11:38.618562+0000",new,true,"190395075686466.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",55426,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:08.611","-",json,"1669025588.321932222",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,225","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:08.981"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",8090,flow,0,false,0,148,"2022-11-21T10:11:09.892556+0000",0,2,timeout,"2022-11-21T10:11:09.892556+0000",new,true,"1827518495432332.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",55012,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:08.671","-",json,"1669025588.321929618",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,223","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:08.760"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",8000,flow,0,false,0,148,"2022-11-21T10:11:26.357829+0000",0,2,timeout,"2022-11-21T10:11:26.357829+0000",new,true,"1879779658593733.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",36550,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:06.198","-",json,"1669025587.321908307",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,221","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:07.334"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",7474,flow,0,false,0,148,"2022-11-21T10:11:25.856921+0000",0,2,timeout,"2022-11-21T10:11:25.856921+0000",new,true,"2160831580935001.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",48238,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:05.525","-",json,"1669025587.321907035",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,220","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:07.333"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",21,flow,0,false,0,148,"2022-11-21T10:11:19.343033+0000",0,2,timeout,"2022-11-21T10:11:19.343033+0000",new,true,"269927131331577.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",55648,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:05.137","-",json,"1669025586.321886982",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,216","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:06.044"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",3000,flow,0,false,0,148,"2022-11-21T10:10:55.516177+0000",0,2,timeout,"2022-11-21T10:10:55.516177+0000",new,true,"409064742838353.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52212,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:02.456","-",json,"1669025584.321846883",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,208","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:04.040"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.9.133",21,flow,0,false,0,148,"2022-11-21T10:11:31.101998+0000",0,2,timeout,"2022-11-21T10:11:31.101998+0000",new,true,"890543463960174.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",46360,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:13:02.573","-",json,"1669025582.321843067",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,205","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:02.972"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",5000,flow,0,false,0,148,"2022-11-21T10:11:06.385160+0000",0,2,timeout,"2022-11-21T10:11:06.385160+0000",new,true,"1540953982296200.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",44830,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:59.274","-",json,"1669025580.321831868",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,202","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:00.752"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",7474,flow,0,false,0,148,"2022-11-21T10:11:08.389340+0000",0,2,timeout,"2022-11-21T10:11:08.389340+0000",new,true,"273947220046044.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",47478,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:59.274","-",json,"1669025580.321829326",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,200","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:13:00.748"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",6379,flow,0,false,0,148,"2022-11-21T10:11:25.357044+0000",0,2,timeout,"2022-11-21T10:11:25.357044+0000",new,true,"124396459881140.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",35426,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:57.085","-",json,"1669025578.321786616",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,192","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:58.038"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",8090,flow,0,false,0,148,"2022-11-21T10:11:27.360424+0000",0,2,timeout,"2022-11-21T10:11:27.360424+0000",new,true,"1109054219845608.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",41096,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:56.415","-",json,"1669025578.321784072",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,190","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:58.034"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",80,flow,0,false,0,148,"2022-11-21T10:11:20.347386+0000",0,2,timeout,"2022-11-21T10:11:20.347386+0000",new,true,"544669746875642.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",36136,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:53.058","-",json,"1669025574.321731311",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,184","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:54.031"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",3306,flow,0,false,0,148,"2022-11-21T10:11:22.851491+0000",0,2,timeout,"2022-11-21T10:11:22.851491+0000",new,true,"322147491446307.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",51410,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:50.097","-",json,"1669025571.321702488",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,179","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:51.323"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",9200,flow,0,false,0,148,"2022-11-21T10:11:11.896952+0000",0,2,timeout,"2022-11-21T10:11:11.896952+0000",new,true,"969933785640888.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",45662,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:46.527","-",json,"1669025566.321643852",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,169","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:46.732"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",22,flow,0,false,0,520,"2022-11-21T10:10:53.591158+0000",0,8,timeout,"2022-11-21T10:10:53.509406+0000",new,true,"1444652224726494.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",42522,"-","-",true,"-","-",true,"-",true,"syn_sent",true,17,00,17,"Nov 21, 2022 @ 11:12:44.059","-",json,"1669025565.321641237",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,167","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:45.312"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",3283,flow,0,false,0,148,"2022-11-21T10:10:56.017769+0000",0,2,timeout,"2022-11-21T10:10:56.017769+0000",new,true,"2147399068829033.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52012,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:42.043","-",json,"1669025563.321619490",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,163","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:43.308"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",1023,flow,0,false,0,148,"2022-11-21T10:10:55.015147+0000",0,2,timeout,"2022-11-21T10:10:55.015147+0000",new,true,"1943944320465707.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",60412,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:40.307","-",json,"1669025562.321597915",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,158","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:42.010"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",53,flow,0,false,0,148,"2022-11-21T10:10:53.512508+0000",0,2,timeout,"2022-11-21T10:10:53.512508+0000",new,true,"1160853670711804.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",36580,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:40.030","-",json,"1669025561.321580250",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,156","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:41.313"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",80,flow,0,false,0,148,"2022-11-21T10:11:20.346934+0000",0,2,timeout,"2022-11-21T10:11:20.346934+0000",new,true,"1722397024078646.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",36136,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:38.018","-",json,"1669025559.321557433",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,150","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:39.304"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",9200,flow,0,false,0,148,"2022-11-21T10:11:29.364085+0000",0,2,timeout,"2022-11-21T10:11:29.364085+0000",new,true,"675099314327093.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",47166,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:36.281","-",json,"1669025558.321551019",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,145","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:38.007"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",5432,flow,0,false,0,148,"2022-11-21T10:10:58.021307+0000",0,2,timeout,"2022-11-21T10:10:58.021307+0000",new,true,"954426805343035.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",59482,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:32.254","-",json,"1669025554.321513279",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,139","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:34.000"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",3000,flow,0,false,0,148,"2022-11-21T10:11:21.849654+0000",0,2,timeout,"2022-11-21T10:11:21.849654+0000",new,true,"2139427611211510.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",41166,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:29.290","-",json,"1669025549.321472787",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,131","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:29.316"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",21,flow,0,false,0,148,"2022-11-21T10:10:53.008212+0000",0,2,timeout,"2022-11-21T10:10:53.008212+0000",new,true,"26533480439828.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",56660,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:26.602","-",json,"1669025547.321452520",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,127","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:27.290"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",5601,flow,0,false,0,148,"2022-11-21T10:11:07.387224+0000",0,2,timeout,"2022-11-21T10:11:07.387224+0000",new,true,"1099046944762008.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",36624,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:26.391","-",json,"1669025546.321432399",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,123","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:26.714"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",6379,flow,0,false,0,148,"2022-11-21T10:11:07.888263+0000",0,2,timeout,"2022-11-21T10:11:07.888263+0000",new,true,"676450080099783.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",56514,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:25.048","-",json,"1669025546.321431129",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,122","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:26.712"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",443,flow,0,false,0,148,"2022-11-21T10:11:20.848553+0000",0,2,timeout,"2022-11-21T10:11:20.848553+0000",new,true,"1794960496587433.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",59684,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:25.545","-",json,"1669025546.321428535",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,120","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:26.037"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",1023,flow,0,false,0,148,"2022-11-21T10:11:03.879547+0000",0,2,timeout,"2022-11-21T10:11:03.879547+0000",new,true,"1097384792124347.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",56480,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:23.036","-",json,"1669025544.321390595",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,114","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:24.713"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1",ssh,"10.11.9.133",22,flow,0,false,478,520,"2022-11-21T10:11:02.422350+0000",6,8,timeout,"2022-11-21T10:11:02.373128+0000",closed,true,"1799225397916040.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",58920,"-","-",true,"-","-",true,true,true,closed,true,1f,1a,17,"Nov 21, 2022 @ 11:12:20.404","-",json,"1669025540.321382441",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,108","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:20.705"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",22,ssh,"-","-","-","-","-","-","-","-","-","-","-","1799225397916040.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",58920,"2.0","OpenSSH_for_Windows_8.1","-","-","-","-","-","-","-","-","-","-","-","Nov 21, 2022 @ 11:12:20.403",0,json,"1669025540.321381687",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,107","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:20.702"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.9.133",4444,flow,0,false,0,148,"2022-11-21T10:11:05.884052+0000",0,2,timeout,"2022-11-21T10:11:05.884052+0000",new,true,"810094429830484.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",39046,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:13.640","-",json,"1669025534.321306753",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,096","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:14.698"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.9.133",3283,flow,0,false,0,148,"2022-11-21T10:10:56.017257+0000",0,2,timeout,"2022-11-21T10:10:56.017257+0000",new,true,"2067933583917929.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52012,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:11.452","-",json,"1669025531.321287945",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,094","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:11.977"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",9200,flow,0,false,0,148,"2022-11-21T10:11:03.032074+0000",0,2,timeout,"2022-11-21T10:11:03.032074+0000",new,true,"1564907014683978.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",46700,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:09.162","-",json,"1669025529.321263636",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,087","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:09.274"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",8090,flow,0,false,0,148,"2022-11-21T10:11:01.028064+0000",0,2,timeout,"2022-11-21T10:11:01.028064+0000",new,true,"1422316247805344.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",60038,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:06.480","-",json,"1669025527.321225887",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,082","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:07.269"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.9.133",443,flow,0,false,0,148,"2022-11-21T10:10:54.514772+0000",0,2,timeout,"2022-11-21T10:10:54.514772+0000",new,true,"2125988656765652.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",50590,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:12:06.475","-",json,"1669025527.321224617",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.","1,081","ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:12:07.267"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",27017,flow,0,false,0,148,"2022-11-21T10:06:10.149684+0000",0,2,timeout,"2022-11-21T10:06:10.149684+0000",new,true,"1608859543292084.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",53058,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:11:08.368","-",json,"1669025469.320628288",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",951,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:11:09.903"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",8172,flow,0,false,0,148,"2022-11-21T10:06:08.145668+0000",0,2,timeout,"2022-11-21T10:06:08.145668+0000",new,true,"1944904226846980.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",54740,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:10:57.363","-",json,"1669025459.320507184",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",928,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:10:59.196"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",3000,flow,0,false,0,148,"2022-11-21T10:06:02.133726+0000",0,2,timeout,"2022-11-21T10:06:02.133726+0000",new,true,"396626498292318.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",41280,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:10:57.363","-",json,"1669025459.320505916",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",927,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:10:59.194"
